MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,digit
-4.852845322634465,5.177470428754721,-3.2177691251124205,0.5994939770823242,0.04742234877147555,2.952412519348396,0.20307215163299075,1.5203866996415605,-2.1492593387758254,0.8924532950125819,-0.3023618174389069,2.35446868589311,-0.4088841395151435,9
-8.729102336171735,1.8270467244256419,-1.3847843572023426,4.08356842215582,-3.4619485766316345,0.076331443777501,-2.433372696672223,2.8843683257951094,0.06898349450066821,1.3019863685660442,-2.1341556555695727,-0.47838323056402804,-2.0338227859296816,2
-1.8963048977637353,6.075037541007365,-3.5624052723516852,0.42689038340119745,-0.6936885228785601,3.101682121921528,-0.7277145162198929,0.9533669592740017,-2.780384503114929,-0.1690432393423028,-0.44243639771609555,1.9926322987701903,-0.744660771608219,5
-2.700122614375588,4.02019634389408,-3.0699398040075168,3.150906243037934,-0.1828627570117346,2.3504024249153392,-1.6807566135534338,0.596050537728176,-1.6595822416090844,-0.029977006573298992,-0.6645058926564,1.0145520335742058,-0.5549572509191363,1
-10.937108313481366,0.6258688015152416,-0.20251369827043164,3.5754410451651144,-2.933284405156339,0.4984657471528435,-2.960876377400481,3.129712600970046,-1.319574983087843,2.5878699112079078,-2.892599390978255,0.9523609831378465,-2.2904559140618286,4
-10.948122378488945,0.31939041080451586,-0.12343475486137706,4.199208349935477,-3.376608826864337,1.1689776408173722,-2.449355611007808,3.492627955387986,-0.09473700805834578,1.831569946186556,-1.2878763689115207,0.4496215781492989,-1.8546026642315883,4
-7.264335037573298,2.320356347776854,-1.2151558372922204,2.6400133130350727,-3.0607097681052444,1.4811483599091329,-1.8908189608714001,2.0977922269318654,-0.45333494540651625,2.880077624287642,0.09310727304842614,0.3750084665555076,-1.6698652592666265,6
-1.859221398681888,5.5465175000488305,-4.002746935923733,0.30116383460677437,-0.2956137196132543,3.2090529758657715,-0.8844975140072577,2.180541613686942,-2.7479685734396018,0.3327708372788335,0.2982300113782115,0.9931513852654972,0.03009963266342086,5
-4.076731343567371,5.054669025786001,-3.575650451772214,-0.12371234294561706,-0.5179529699047002,3.145083581313114,-0.732164279170004,1.1396926629635702,-2.368583606109102,0.04719077307343822,-0.9225048282402255,0.587341623939716,-0.3519296190047634,9
-11.4497783356451,1.2689327695049826,-0.19948189169885983,4.447853711680113,-2.59105811542219,0.8005655679976587,-1.5397558047685758,3.085700553645937,-0.4993212950576793,2.7719798074173423,-1.1664455040353985,0.2747565746772255,-1.1324366998726485,4
-10.980984121576013,0.7934216375820955,-0.14116119357620494,2.809964393611433,-2.673096012189265,0.6204950119242664,-2.4304139639166578,2.3092700436723095,-0.5400871172724817,2.6124425865690393,-0.8681211751106317,-0.627448368664528,-1.761175093795534,8
-11.239621413411705,0.6664239326602928,-1.1632304780953122,3.7408578544617272,-1.557960340981811,0.5892076801857357,-2.3654378572301846,2.6786635723614185,-0.49734357465097395,1.885757527199578,-1.0629010623668336,1.0994240356894354,-2.227175190010475,4
-8.958118344869513,0.9382903686036976,-1.7526171091772738,3.639451803669506,-3.1431356169338507,2.2513251312468605,-1.770750761878534,2.529080855852091,-0.5864139778382077,0.8909690772802755,-0.9180592235227013,0.26042748686460104,-1.5391568417147174,2
-10.006893606019027,0.34834275862412845,-1.515037822465368,3.7960764352824206,-1.6812595163623056,0.26002138504708017,-2.5040530071134732,4.076647194058336,0.06434797776525208,2.0245564720927693,-0.5593761564931207,0.5024007585483323,-2.3592345291079018,8
-9.542588046135501,1.0683936202694593,-0.6327353907877562,4.327521110734366,-3.4238359746075173,0.10147248842651335,-1.989998390086268,2.4856721694823682,0.08546639306018,0.8854025238107339,-1.4689775875120485,-0.7738516196334264,-0.8125081818940887,2
-11.368794053636465,1.058288156816165,-0.745301399577076,3.806019417511865,-2.251191247669186,0.0895475380355295,-2.5833420629470476,3.2547994291580657,0.783224564158181,1.9627653410029862,-1.0802553425988788,-0.08590407385249188,-1.1526835778303193,4
-1.8509282297670655,4.95047785653314,-3.9294949317216448,-0.5909864200211847,-0.30319879298034635,3.5394188798340678,-0.018551258407470794,1.3705509766416863,-3.1389570990964586,0.10688984898603644,-0.673610225457878,1.4090201612189648,-0.5909352102736124,5
-9.719033683065232,1.8046754477890206,-0.6839603082342931,3.8341966852953933,-3.3642483671832304,0.3350761434923952,-1.9023973778237468,2.8849269788857366,-0.49840757524757073,2.2407421234425837,-1.1834312689049442,0.2996456780835069,-1.1647200044036654,2
-0.7884332654777547,4.166432052504439,-3.7591663372475552,-0.2663590668763287,-0.2872137947969937,3.6296993419410097,0.15314437434266254,1.0672373287746615,-2.5865531736477463,-0.8247535348069086,0.1400711783055224,1.3532135429440764,0.019393385102650956,5
-2.2654798235771296,4.113548168128899,-3.68112084887869,2.2431729127688413,-0.8737757225231683,2.524415562404205,-1.9667106333551334,1.584340959420679,-1.1965431448564758,0.6459209020044283,-1.0436699630195827,0.9993349609868383,0.013686335093711144,1
-10.268947516507582,0.629432166854212,-0.4245126508618178,3.85512027224111,-2.854558287762809,1.0214850369031288,-2.082543335820029,3.704813556576683,0.17170303121569397,0.9891578591157556,-1.4346679988134217,0.27706052875100096,-1.6624350864117439,8
-7.432572991459173,2.0505654507500934,-2.2974052230324706,2.655591040462474,-2.9740115774437554,1.716618082881542,-1.7639453435368102,1.3996922054710055,0.13049136164953945,0.48971586062561,-1.4110189116131058,0.2580456707355387,-0.9671051801445087,6
-4.306603663783315,4.650103625527683,-3.740781265359886,1.0454610858132642,-0.4972490713253501,2.691866188052507,-0.7949053611762135,1.1832633316874772,-1.8743043794645562,0.5169324495247902,-0.6806096901154266,2.01936524379372,0.2905453259559446,9
-0.7233115049940311,5.103300305113558,-3.795634396890944,-0.5661970641073395,-0.5560904397834954,3.3486737646629754,0.4836807981055276,1.1881944851341175,-2.043447756376197,-0.25220220791000375,-1.166457582536105,0.7816366087283081,-0.696910941484336,5
-10.77231427576913,0.9220123448057816,-0.681665445442664,4.367988359200492,-2.217338105492058,0.4584432069662011,-2.4004597775116205,2.1970697815722318,-0.5401486236510529,1.4034467087658677,-2.1060895459319147,0.7351367234339811,-2.632304674294633,4
-3.044175602942559,3.4053248934949307,-3.0942761142266866,2.0763413393533154,-1.8743843747428433,2.251421637549191,-1.261328978068461,0.794330845270045,-1.8663638041502246,0.5282061998947978,-0.31262916950393754,1.1320963302875688,0.01664472173947859,7
-3.11972284671437,3.7187229304561393,-4.035718100569184,1.4622767620488029,-0.6137759372502025,3.49354061088551,-0.8931684480989733,1.060043105608132,-1.5135735025425026,0.1580323584399262,-0.5675255832182696,0.8649620185806777,-0.3378220259210463,9
-1.803726092381297,4.619292093965303,-2.978567295220196,3.71326807720332,-1.6262055922427723,1.9748079463250967,-1.890130362739399,0.048787701178224174,-1.5313742627845757,0.600058227622253,-0.8107091474761684,0.7329391791935522,0.26322887856457905,1
-1.8665869144598064,4.160354840186197,-4.613899778668291,3.7388464365160763,-1.1428823580181782,1.9418549148494304,-1.3625346094649564,0.902222585261587,-1.6613382324999826,0.37426550782075235,-1.3775149202040091,1.3799564215882418,-0.7984335473784352,1
-9.256043623936057,0.8829999396300361,-1.8829157480872967,3.1874789326999666,-3.9256793539949597,0.7220827549964998,-0.774187314081848,1.701521962150414,-0.5930128316031076,2.1559632876656254,-0.8254560708499523,0.22562964260043084,-1.5731743350840985,2
-11.229863821905974,0.742339381122193,-0.7363105339587135,4.554755495755505,-2.0926818142833645,1.063741864215734,-2.0290362861782314,2.719882258905308,-0.837722546605909,1.9873918697563544,-0.6841148809627562,-0.4333847972121702,-1.5140331986994284,8
-3.79824105826318,4.120421064945907,-3.2433560655935576,1.4075377799307132,-1.5402049062913572,2.6753086916734254,-1.206050559844512,1.326239458349932,-1.7183135850725904,1.2927508157871699,0.6532364386034335,1.233608252450096,-0.7575026056135934,7
-7.6313234939415215,2.3031505018735365,-1.4616944072875973,1.5724387399627942,-3.2143545081456812,1.4152521018157715,-1.9245827684055528,1.2726178103559382,-0.6199576784372425,1.4243566994650663,-1.2988858335004263,0.7834087704365253,-1.4981020377394088,6
-8.638374287910155,2.959471729795869,-1.9734235733335481,1.9802224230716725,-1.6592496513136878,1.5141591880652305,-0.9851219302521274,1.9691419029879988,-1.258022364108687,0.8480603884704917,-0.7311376443525213,0.2827518862838422,-0.9545860617343197,0
-6.130317768754991,1.3775043687887687,-2.6564614329922467,2.348422520452705,-2.9414309843834605,1.257235589200464,-1.335858602032648,1.3720315089995112,-1.4790796157356956,0.6527528367004188,-0.2845294115556056,0.7047357166759154,-1.2348877159104397,6
-3.1857951678202725,3.9215451485132355,-4.279616992563831,1.8372292552711222,-1.5122260755351697,2.4030578659783064,-1.2375468234385858,0.9067744822692927,-1.3251115713676205,0.07128525865407309,-0.6027236336099377,2.068549347600874,-1.0105774562451284,7
-10.57615891603902,1.019564407620725,-0.7492961998788981,3.9361185125338083,-0.9387240036193194,0.08056150829418529,-2.854137011493463,2.5058967957680593,-1.917411611894979,0.8539191780471672,-1.962901535933025,0.7666414863236868,-2.475854319317297,8
-2.255402673170189,5.675145522518259,-3.750428899814614,0.143178162806453,-0.878115560428492,4.0473650113244855,-0.7842811961302409,1.2827840412836264,-2.4850378740728534,0.4232870986382797,-1.480619687504954,1.139733448085053,-0.6837169686023915,5
-5.658889156667083,3.544560323355492,-3.0182429481942,1.5870855471445824,-1.2385661347331887,3.9914173174572882,-0.7877339272018918,0.940520909550736,-2.0044272043945464,1.6986340448288462,-1.3503250097298944,1.1476272495291555,-0.7608979612638115,3
-3.2620659610300695,3.9857097372965504,-3.782910407160013,0.4928180210225619,-0.5626004866492359,2.292158912978315,-0.8454465322869513,1.4614226385574383,-1.928955916406518,0.6622452805815358,-0.8580722017876016,0.7013806611733779,-0.528573083516546,9
-1.3780290375169377,4.664004858991703,-3.33023502586817,2.4096869773524445,-1.5220429679119203,2.9706281983344596,-1.7945717727421948,0.5525440633500753,-1.018024374472644,-0.22495677268476372,-0.665382433556871,1.0214536630838458,-0.3013428629316211,1
-3.616541738661187,3.8360580908308024,-2.138617672810395,2.5441423884658443,-1.266834450157517,3.099234255929033,-1.2766211680344475,0.9743913977570315,-2.4059006617098544,0.11788808783475713,-0.6334157729217885,1.2869338509814645,0.2934363035428985,7
-3.4627786563423752,4.246229805360215,-3.0817626008516714,2.347505340507316,-0.3702431325317268,2.05004146776157,-1.8273462067556787,1.1184949475006445,-2.032285968631353,0.8380182841385369,-0.40285482894494484,1.2068529235341405,-0.5452751300494821,7
-4.101632965999239,3.4985948783764136,-3.170536296914964,1.585416566211558,-1.3388134209479796,2.7796408912318147,-0.9733171746018037,0.25311429937700836,-1.63319584576619,0.6795747671834221,0.2431104748538775,2.2871965158794634,0.4200837985822719,7
-1.8858240775540196,4.813109564134973,-3.489395142916687,0.6256007503213825,-0.26235279965953806,3.945956099469933,0.12257682520260732,1.3791172654580992,-2.182207447562111,-0.06257062602240548,-0.7330904509701688,0.41530602695067964,-0.1901197631106978,5
-8.037975511821262,3.340076238372578,-2.42412100387563,1.5824285491849885,-0.9552306391526133,0.6961694864409707,-0.9076297105521378,2.51180310961482,-0.9966000777200011,0.7049804824992528,-0.6787227114052136,0.4098041591187961,-0.11357576266173497,0
-7.642063627654521,3.6135172394324444,-2.6620340876044852,2.295721075875927,-1.6598898197616545,1.653701784859844,-1.4123061252173805,1.6383003827555904,-0.40225967458726053,0.5016854706941349,0.5489696695662156,0.2371845330073078,-0.783796493329932,0
-6.9079516333097715,3.785253604177258,-2.7903241512769754,1.694307376305686,-2.0464721033067943,1.380249038989125,-0.4415831122350229,1.5932080848720231,-1.3658158694542641,1.7452203425778914,-0.4753458342398887,0.8844198379844483,-1.1041132537223797,0
-10.636180171561065,0.6509598698079999,-0.08984720590692308,4.4650903924736784,-3.0455608260961347,0.9801774709582196,-2.559988192411313,2.8762727513081296,-0.35397431229841436,2.6206038389587905,-0.880774550407423,0.7381641561716831,-1.8652052378720707,4
-11.419386686561145,1.1163079777482294,-0.9512711086644686,3.141038769448123,-1.7862095984445072,0.33912364255758454,-1.921316939143628,2.3801149546754643,-0.588030745657598,1.4968722790734097,-1.4914841670171222,0.3117586723994622,-1.936890437953828,8
-3.056293412723977,4.469840552396707,-3.7577416098071312,1.50063896542106,-0.07227419791982359,2.8875935263053507,0.476324548966263,1.020701945941781,-2.2663749687386088,0.07090149581245592,-0.12962287989415444,0.405135674046031,-0.5633812848718736,9
-8.96364562961628,1.6896626820153071,-1.1389985608725974,4.361942438211383,-3.134453838107505,1.0788933619430816,-2.0834606667946414,3.315576257514002,-0.4565701120931945,1.5582071139453368,-1.2699351793863567,0.39825596300060734,-0.9002310806760454,2
-1.5206210530694089,6.2399416337646745,-3.908936666531391,0.6144981921254221,0.22106091794751398,3.161251134886569,0.20934709253745337,1.4830139715337685,-2.960365556967609,1.1790270477230336,-1.2287347220886908,0.38275914960344926,-0.5887936025235383,5
-10.692372253830081,1.15676214443716,-1.1559668444870441,3.8081320711514826,-2.111049153526411,0.9942906065888836,-2.467716594277134,3.1826671577696115,-0.1737309286626628,2.4771542980206283,-2.0546049102603163,0.6338027438320528,-2.4444292746487735,4
-4.0360112840888265,4.2081849198823615,-3.1401957932646907,1.35849665579706,-1.853287489585162,2.715604136582879,-1.4411056115292857,0.5135733901973376,-2.839611187524674,1.0455519909825925,-1.0512581560999088,1.3298080008367115,-0.4346582982106959,7
-7.012598353711833,2.804560991797827,-1.1647557145337324,1.783288257070764,-2.2767548334456285,1.3493969920340432,-2.068495649897488,2.0540483156686373,0.7627321194775154,1.0726634077192474,-0.7598341614646938,0.7295313406287752,-1.309483071829785,6
-8.248325526064123,3.961522413613381,-2.2969529905756665,1.5929233717011981,-2.5826009999826445,0.7698487823953887,-0.9060291117836218,1.786235705889868,-0.6745171606102793,0.7410094526963111,-1.078498227832182,0.1589626009881085,-0.22382568051903717,0
-11.336829861504619,1.5155052474612276,-0.684270763703216,3.9277705539965524,-1.3676299025330205,0.8877289907385653,-2.4960196586914285,3.529194719790437,-0.6345558522963413,1.7876706126429842,-1.680831165478195,0.6247775281032271,-1.766643207054888,4
-11.787214201829919,0.5470599026116532,-0.6986644867705181,3.281052518276428,-2.6299340215698788,0.7790459316607623,-2.734714430463237,2.1435590459456195,0.08624405202839291,1.6041520686968374,-1.8431353697193018,1.3406462025219168,-1.801672872854287,4
-7.698376249714303,3.6490792329952626,-2.1806699156784486,2.529059162543575,-1.8161900798951445,1.5740447098991381,-1.440534168330646,1.1438896181754745,-0.4066326899113345,1.5181677028529892,-0.619055218156027,0.523001373626637,-1.252307187496883,0
-7.677392207024972,3.777802233001724,-2.455209659372376,1.901330789846337,-2.075636641826756,1.4025458598236595,-0.43311495156646773,1.7967783611404309,-2.4701943173321403,1.1279503882648805,-0.40263190264061255,0.4906456217770513,-0.994259226544443,0
-8.736407427908063,1.151184047300233,-1.0264461625127057,4.202063787927388,-3.270297808031389,1.361489970041446,-2.4549998013068097,1.0561930749269404,0.1142646582203134,1.719367520028738,-0.9477178623327671,-0.24648139565263721,-2.006676308248432,2
-4.026923823507827,4.576415859430035,-3.0385234473399287,0.9704792765146558,0.09073996585657829,4.4294888104732895,-0.0642648728412828,0.2816112762454682,-2.629646655361691,-0.04939656130471787,-0.5655325698168864,-0.00679323528108533,-0.3959005967526651,9
-8.100176288897082,3.615921046067424,-1.9269849279289675,1.6113142575770467,-1.220605407751553,0.7347692951283116,-0.18517893444360067,1.3136622080240128,-1.1213493739126408,-0.1450050855914714,-0.7273973586888465,-0.019903265513442125,-1.1038231726867362,0
-5.5322214006065815,3.1206811863046577,-2.563090477298082,1.2728620060275044,-0.04394914473318101,3.860533139167662,-0.5640053554492344,0.9758700533855592,-2.5119267232816678,0.5340516569707024,-0.3707071560296491,0.8567197058704904,-0.34618114561861557,3
-3.326441697117558,3.751345173216727,-3.255123672876896,1.8193040696482488,-1.253192771030891,1.7791600699482042,-1.0634090727989631,0.3402770092116363,-0.6799495466062546,0.7763158530526697,-0.17450088386342738,1.3364889233173882,-0.9975496700191562,7
-10.056904442507097,1.7702284023945885,-1.5247732297409038,2.285353516163256,-3.080051206846025,0.9289073526274945,-2.0575354024415566,3.933553408593987,-0.3105743853825128,1.5735709096493502,-0.9852043483429545,0.07934049779995117,-1.0352604689532305,2
-1.403647036923677,5.75297640486782,-4.005799926951404,0.5870231405319348,-0.806601533112479,2.690968331706788,-0.8589290736032587,0.3564961844479809,-2.3877811200446546,0.6695461206632918,-1.4739323701586504,1.7042530253033896,0.025896292311264224,5
-1.9283566640589873,4.121609816489566,-2.762272934478853,2.2766214468357675,-1.1673866623524138,2.1519414743268492,-2.0797677752252444,0.6599878835391153,-1.9320860395869826,0.3063272320743272,-0.7864114161637681,0.6893341382390104,-0.4852566782969348,1
-4.526734291414745,4.239917759334794,-2.7569754647253406,2.3432514203322046,-1.4992950719686844,2.219461128092,-1.0651281881619852,1.4293835795187715,-1.5251620971260278,-0.17156028409930957,-0.590511132463038,0.9760490534858169,0.5978759096000898,7
-9.785300569244157,1.2117045372570951,-0.1641941536698167,2.8958742746012422,-2.431697056733417,0.5062787782879893,-2.6618977222984297,3.3528588806890682,-0.03845152646873634,1.9600004922575214,-1.0161722266056128,0.5995508165388401,-2.116079012374022,2
-7.033678435048483,2.4417973174036836,-1.2357439578525649,2.7397352777517385,-2.542663425581995,1.7653349650833086,-0.5010470894639534,2.651865606809518,-0.35680116884259033,1.1461524272770207,-0.1705921312075197,-0.07326288981563422,-0.9076234825643383,6
-3.730079126105561,4.280548857979598,-3.131549854956037,1.8467250884334574,-1.500896035457762,2.945045545886993,-1.1804362574831384,0.7746012046002071,-2.07816699142489,0.3052938399791997,-0.4104315267224999,1.9576297141782542,-0.08116303529988995,7
-4.590556019857396,3.423106172514477,-3.1878664116769815,1.5838263643621848,-0.4618126005358721,3.4751003526125466,-0.2592634147348679,0.1467062003895867,-2.571763470251054,1.0286780513363853,-0.1262606709757854,1.397180928844479,-2.3157694069622967,3
-1.8916043611977533,4.759914501335514,-3.842292809570665,3.0640494421794933,-1.408430750107479,1.426433950016984,-1.0008477157108082,0.0488055091552414,-1.446406767608792,0.4665010647245199,-0.6367184920684726,0.8584604632008749,-0.16439426236001328,1
